"csv_file_name","question_name","�..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study2/attempts_MidG.csv","MidG",1759747,54074,7,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 1+2*n [score]; ans2: 1-2*n [score]; ans3: 2- 3*n [score]; ans4: 2+ 3*n [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1606137212,717221,1,"gradedpartial",0.75,1605725155,132,"anonfirstname10","anonlastname10","anon10",1,"Group CG"
"../data-raw/study2/attempts_MidG.csv","MidG",1761680,54110,7,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: n+2 [score]; ans2: 2-n [score]; ans3: 5-2n [score]; ans4: 1/n [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1606155139,718181,1,"gradedpartial",0.75,1605981159,222,"anonfirstname100","anonlastname100","anon100",1,"Group CG"
"../data-raw/study2/attempts_MidG.csv","MidG",1757487,54033,23,"interactivecountback",29981,1,0,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 1+3(n-1) [score]; ans2: 1-3(n-1) [score]; ans3: 1-1/(1-3(n-1)) [score]; ans4: 1/(1-3(n-1)) [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 0 | ATAlgEquiv_SA_not_logic. | prt3-3-F | prt3-1-F; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1606153383,716114,1,"gradedpartial",0.5,1606140032,223,"anonfirstname101","anonlastname101","anon101",1,"Group GC"
"../data-raw/study2/attempts_MidG.csv","MidG",1757449,54033,6,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 1+3(n-1) [score]; ans2: 1-3(n-1) [score]; ans3: 1 [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T",1606153383,716097,1,"gradedright",1,1606140207,223,"anonfirstname101","anonlastname101","anon101",2,"Group GC"
"../data-raw/study2/attempts_MidG.csv","MidG",1761742,54111,7,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; prt1: !; prt2: !; prt3: !; prt4: !",1606149131,718209,1,"gaveup",NA,1606149130,227,"anonfirstname105","anonlastname105","anon105",1,"Group CG"
"../data-raw/study2/attempts_MidG.csv","MidG",1761788,54112,7,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: n-1 [score]; ans2: 1-(n-1) [score]; ans3: 1-(n-1) [score]; ans4: 1-(n-1) [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1605600484,718231,1,"gradedpartial",0.75,1605599354,230,"anonfirstname108","anonlastname108","anon108",1,"Group CG"
"../data-raw/study2/attempts_MidG.csv","MidG",1761844,54113,7,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 2+3(n-1) [score]; ans2: 2-3(n-1) [score]; ans3: 2-3(n-1) [score]; ans4: 1/2^n [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1606140654,718256,1,"gradedpartial",0.75,1606136971,231,"anonfirstname109","anonlastname109","anon109",1,"Group CG"
"../data-raw/study2/attempts_MidG.csv","MidG",1757532,54035,6,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 2 +(n-1) [score]; ans2: -1-6*(n-1) [score]; ans3: none [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 0 | ATEquation_empty | prt3-3-T; prt4: # = 1 | ATEquation_empty | prt4-1-T",1605616927,716147,1,"gradedpartial",0.75,1605614397,232,"anonfirstname110","anonlastname110","anon110",1,"Group GC"
"../data-raw/study2/attempts_MidG.csv","MidG",1757588,54036,6,"interactivecountback",29981,1,1,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 2(n-1)+1 [score]; ans2: 2(n-1)-4 [score]; ans3: 2 [score]; ans4: 2 [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 0 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_false. | prt2-2-F; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1606213361,716172,1,"gradedpartial",0.5,1606209319,235,"anonfirstname113","anonlastname113","anon113",1,"Group GC"
"../data-raw/study2/attempts_MidG.csv","MidG",1762025,54115,26,"interactivecountback",29981,1,0,0,1,0,"In each case below, give an example of an arithmetic sequence with the stated property, by entering an expression for the general term. If it is not possible, enter none.

(A) Increasing

      \( u_n=\) [[input:ans1]][[feedback:prt1]] [[validation:ans1]]

(B) Decreasing

      \( u_n=\) [[input:ans2]][[feedback:prt2]] [[validation:ans2]]

(C) Bounded above

      \( u_n=\) [[input:ans3]][[feedback:prt3]] [[validation:ans3]]

(D) Decreasing and bounded below

      \( u_n=\) [[input:ans4]][[feedback:prt4]] [[validation:ans4]]
","Seed: 1; ans1: n [score]; ans2: -n [score]; ans3: -n [score]; ans4: none [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 1 | ATEquation_empty | prt4-1-T","Seed: 1; ans1: 4*n [score]; ans2: -4*n [score]; ans3: 5-4*n [score]; ans4: 1/n [score]; prt1: # = 1 | ATAlgEquiv_SA_not_logic. | prt1-3-F | ATLogic_True. | prt1-1-T | ATGT_true. | prt1-2-T; prt2: # = 1 | ATAlgEquiv_SA_not_logic. | prt2-3-F | ATLogic_True. | prt2-1-T | ATGT_true. | prt2-2-T; prt3: # = 1 | ATAlgEquiv_SA_not_logic. | prt3-3-F | ATLogic_True. | prt3-1-T | ATGTE_true. | prt3-2-T; prt4: # = 0 | ATAlgEquiv_SA_not_logic. | prt4-1-F",1605795646,718335,1,"gradedpartial",0.75,1605792636,236,"anonfirstname114","anonlastname114","anon114",1,"Group CG"
